ALAND10	AWATER10	CD12_DEM	CD12_REP	CD_2000	CD_BD	CD_FV	CD_NOW	COUNTYFP10	COUNTY_NAM	CTYFP_FUL	FUNCSTAT10	GEOID10	INTPTLAT10	INTPTLON10	LSAD10	MTFCC10	NAME10	NAMELSAD10	POPULATION	POP_ASIAN	POP_BLACK	POP_HAWAII	POP_HISPAN	POP_INDIAN	POP_MULTI	POP_OTHER	POP_TOTAL	POP_WHITE	PRES04_DEM	PRES04_REP	PRES08_DEM	PRES08_REP	PRES12_D50	PRES12_DEM	PRES12_R50	PRES12_REP	SLDL_BD	SLDL_NOW	SLDU_BD	SLDU_NOW	STATEFP10	VAP_ASIAN	VAP_BLACK	VAP_HAWAII	VAP_HISPAN	VAP_INDIAN	VAP_MULTI	VAP_OTHER	VAP_TOT	VAP_TOTAL	VAP_WHITE	VTDI10	VTDNAME	VTDST10
4040151	238769	682.8979603081577	75.91150482373095	1	6	3	1	27	Worcester County	25027	N	250271978	42.5558265	-72.0010643	0	G5240	Gardner Ward 5 Precinct A	Gardner Ward 5 Precinct A	2068.0	143.0	637.0	13.0	3224.0	13.0	403.0	0.0	26884.0	22451.0	476.6280389	240.5070956	468.0	258.0	428.69134124733864	445.5291734	282.09801983174543	271.0179754	3	0	4	0	25	78.0	351.0	13.0	1352.0	13.0	143.0	0.0	1583.1302507538644	19019.0	17069.0	A	Gardner Ward 5 Precinct A	1978
6229832	473771	607.937690970657	67.57885898476242	1	6	3	1	27	Worcester County	25027	N	250271979	42.5426309	-71.9759665	0	G5240	Gardner Ward 5 Precinct B	Gardner Ward 5 Precinct B	1841.0	273.0	65.0	0.0	676.0	13.0	416.0	52.0	23933.0	22438.0	550.9738655	384.0655944	541.0	412.0	495.5598624564705	515.0241086	450.4821091628583	432.7883948	3	0	4	0	25	208.0	65.0	0.0	403.0	13.0	221.0	39.0	1409.3533808693735	19032.0	18083.0	A	Gardner Ward 5 Precinct B	1979
1582693	0	1088.7401233733058	121.02525696510685	1	6	3	1	27	Worcester County	25027	N	250271958	42.5742479	-71.8026573	0	G5240	Fitchburg Ward 1 Precinct B	Fitchburg Ward 1 Precinct B	3297.0	962.0	1573.0	0.0	11310.0	52.0	1040.0	143.0	42861.0	27781.0	731.8541182	411.889736	746.0	441.0	713.7147779810614	741.747557	478.148543395839	459.3681666	41	0	23	0	25	702.0	1170.0	0.0	6396.0	39.0	442.0	104.0	2523.9750661196767	31096.0	22243.0	A	Fitchburg Ward 1 Precinct B	1958
1714302	2554	972.5021726825554	108.10414976106753	1	6	3	1	27	Worcester County	25027	N	250271959	42.579713	-71.8107051	0	G5240	Fitchburg Ward 2 Precinct A	Fitchburg Ward 2 Precinct A	2945.0	1534.0	1378.0	0.0	12220.0	65.0	1183.0	91.0	38285.0	21814.0	521.9120521	259.649312	532.0	278.0	508.9762223597103	528.9674267	301.4179026841631	289.5790257	41	0	23	0	25	1066.0	975.0	0.0	7371.0	39.0	494.0	91.0	2254.506087267955	27729.0	17693.0	A	Fitchburg Ward 2 Precinct A	1959
1105142	0	1054.3970924874022	117.20765710936796	1	6	3	1	27	Worcester County	25027	N	250271960	42.5741529	-71.8244916	0	G5240	Fitchburg Ward 2 Precinct B	Fitchburg Ward 2 Precinct B	3193.0	2093.0	1248.0	0.0	9711.0	91.0	663.0	39.0	41509.0	27664.0	679.8591205	378.266084	693.0	405.0	663.0085002234084	689.0496743	439.11600921133714	421.8687244	41	0	23	0	25	1430.0	806.0	0.0	6149.0	78.0	273.0	39.0	2444.3592314589405	31811.0	23036.0	A	Fitchburg Ward 2 Precinct B	1960
10247418	317056	1404.101608912131	156.0811017942476	1	6	3	1	27	Worcester County	25027	N	250271961	42.5610715	-71.8337246	0	G5240	Fitchburg Ward 3 Precinct A	Fitchburg Ward 3 Precinct A	4252.0	1417.0	1144.0	0.0	4121.0	78.0	728.0	104.0	55276.0	47684.0	1171.359004	827.5154332	1194.0	886.0	1142.3263335916254	1187.193811	960.6340350459658	922.9029379	3	0	4	0	25	949.0	754.0	0.0	2457.0	78.0	273.0	91.0	3255.062778629319	44044.0	39442.0	A	Fitchburg Ward 3 Precinct A	1961
13199342	35471	1177.5696936454983	130.89962582273915	1	6	3	1	27	Worcester County	25027	N	250271962	42.5877831	-71.8388654	0	G5240	Fitchburg Ward 3 Precinct B	Fitchburg Ward 3 Precinct B	3566.0	1066.0	1898.0	13.0	7735.0	104.0	975.0	195.0	46358.0	34372.0	797.5836436	550.1203049	813.0	589.0	777.8151669116825	808.3656352	638.615628284046	613.53254	41	0	23	0	25	793.0	1222.0	13.0	4537.0	104.0	442.0	143.0	2729.904484617157	34684.0	27430.0	A	Fitchburg Ward 3 Precinct B	1962
13520401	331460	1462.220584257506	162.54165539626723	1	6	3	1	27	Worcester County	25027	N	250271963	42.621584	-71.8290014	0	G5240	Fitchburg Ward 4 Precinct A	Fitchburg Ward 4 Precinct A	4428.0	1014.0	2691.0	0.0	7280.0	65.0	949.0	91.0	57564.0	45474.0	497.3861098	343.7084418	507.0	368.0	485.05816685177274	504.1099349	398.99923804132953	383.3276311	41	0	23	0	25	871.0	2301.0	0.0	4966.0	52.0	676.0	91.0	3389.7972680551798	50921.0	41964.0	A	Fitchburg Ward 4 Precinct A	1963
1241252	0	926.9316124685681	103.03848841402939	1	6	3	1	27	Worcester County	25027	N	250271964	42.5893864	-71.800849	0	G5240	Fitchburg Ward 4 Precinct B	Fitchburg Ward 4 Precinct B	2807.0	572.0	2002.0	0.0	11115.0	13.0	1105.0	130.0	36491.0	21554.0	509.1585621	221.3557084	519.0	237.0	496.5388334340015	516.0415309	256.9641831557794	246.8713276	41	0	23	0	25	468.0	1508.0	0.0	7163.0	13.0	546.0	78.0	2148.8619989681324	28366.0	18590.0	A	Fitchburg Ward 4 Precinct B	1964
16580313	29112	1125.064482964165	125.06310296636913	1	6	3	1	27	Worcester County	25027	N	250271965	42.6143451	-71.7921882	0	G5240	Fitchburg Ward 5 Precinct A	Fitchburg Ward 5 Precinct A	3407.0	1768.0	1053.0	39.0	3237.0	26.0	689.0	0.0	44291.0	37479.0	928.0616566	743.4563035	946.0	796.0	905.0592225256652	940.6074919	863.0526996887994	829.1543325	41	0	23	0	25	1118.0	806.0	13.0	2028.0	26.0	312.0	0.0	2608.1841220108395	34996.0	30693.0	A	Fitchburg Ward 5 Precinct A	1965
1031754	0	952.6888856329957	105.90168830583356	1	6	3	1	27	Worcester County	25027	N	250271966	42.5840511	-71.7851355	0	G5240	Fitchburg Ward 5 Precinct B	Fitchburg Ward 5 Precinct B	2885.0	2249.0	2431.0	26.0	12025.0	117.0	1209.0	52.0	37505.0	19396.0	464.0308283	203.6098922	473.0	218.0	452.52961121472225	470.3037459	236.36367907802273	227.0799554	41	0	23	0	25	1716.0	1716.0	26.0	7605.0	78.0	585.0	39.0	2208.5738749636844	27638.0	15873.0	A	Fitchburg Ward 5 Precinct B	1966
99347974	6758276	2008.0766424728758	223.2194684879632	1	6	3	1	27	Worcester County	25027	N	250271925	42.6486969	-71.9198962	0	G5240	Ashburnham Precinct 1	Ashburnham Precinct 1	6081.0	923.0	689.0	26.0	2015.0	78.0	1027.0	26.0	79053.0	74269.0	1654.0	1426.0	1787.0	1486.0	1570.322014104176	1632.0	1597.7554986994016	1535.0	3	0	4	0	25	624.0	455.0	26.0	1196.0	39.0	624.0	26.0	4655.229717037839	58981.0	55991.0	A	Ashburnham Precinct 1	1925
45254361	1143756	1300.7422948035944	144.59159453611036	1	6	3	1	27	Worcester County	25027	N	250271926	42.5969487	-72.187544	0	G5240	Athol Precinct 1	Athol Precinct 1	3939.0	481.0	455.0	0.0	1846.0	78.0	676.0	78.0	51207.0	47593.0	913.5153003	772.2367076	977.0	721.0	903.1409766176353	938.6139025	797.6692394619479	766.3389571	5	0	4	0	25	416.0	312.0	0.0	988.0	78.0	299.0	13.0	3015.4497377753733	39468.0	37362.0	A	Athol Precinct 1	1926
27773630	975950	1332.44355408289	148.11553286448472	1	6	3	1	27	Worcester County	25027	N	250271927	42.5545711	-72.2476727	0	G5240	Athol Precinct 2	Athol Precinct 2	4035.0	182.0	299.0	0.0	2132.0	39.0	676.0	26.0	52455.0	49101.0	755.4967888	724.0388548	808.0	676.0	746.9170001264105	776.2538723	747.8840580850143	718.5092025	5	0	4	0	25	156.0	260.0	0.0	1105.0	39.0	364.0	13.0	3088.9412774622065	39676.0	37739.0	A	Athol Precinct 2	1927
10613209	625293	1192.0994374818422	132.51476422324407	1	6	3	1	27	Worcester County	25027	N	250271928	42.5943082	-72.2533342	0	G5240	Athol Precinct 3	Athol Precinct 3	3610.0	416.0	481.0	0.0	1391.0	104.0	689.0	91.0	46930.0	43758.0	805.9879108	598.7244376	862.0	559.0	796.8347204783316	828.1322252	618.4425864633517	594.1518405	5	0	4	0	25	312.0	338.0	0.0	780.0	78.0	429.0	65.0	2763.5881069736224	36998.0	34996.0	A	Athol Precinct 3	1928
9520890	381891	1050.1042136266642	116.7304571274006	3	6	3	3	27	Worcester County	25027	N	250271929	42.1867741	-71.8266174	0	G5240	Auburn Precinct 1	Auburn Precinct 1	3180.0	338.0	286.0	0.0	559.0	0.0	312.0	39.0	41340.0	39806.0	987.0446391	818.6890101	946.0	843.0	858.2229147524965	891.9315811	939.4728180884097	902.5728761	92	0	33	0	25	247.0	247.0	0.0	325.0	0.0	182.0	39.0	2434.407252126349	33657.0	32617.0	A	Auburn Precinct 1	1929
4913943	402262	1097.3258810947816	121.97965692904157	3	6	3	3	27	Worcester County	25027	N	250271930	42.2119893	-71.8490578	0	G5240	Auburn Precinct 2	Auburn Precinct 2	3323.0	793.0	481.0	26.0	1001.0	130.0	455.0	39.0	43199.0	40274.0	1015.216103	706.0342946	973.0	727.0	882.7176491780123	917.3884022	810.1977920993605	778.3754222	92	0	2	0	25	598.0	351.0	26.0	585.0	78.0	182.0	39.0	2543.8790247848606	33774.0	31915.0	A	Auburn Precinct 2	1930
5310505	27289	1073.54993663531	119.3367031827608	3	6	3	3	27	Worcester County	25027	N	250271931	42.2114416	-71.8170652	0	G5240	Auburn Precinct 3	Auburn Precinct 3	3251.0	1105.0	507.0	0.0	1001.0	65.0	351.0	52.0	42263.0	39182.0	1079.906133	748.7653936	1035.0	771.0	938.9648169185165	975.844806	859.233146716666	825.4848012	92	0	33	0	25	806.0	390.0	0.0	637.0	26.0	221.0	39.0	2488.7603700197355	33787.0	31668.0	A	Auburn Precinct 3	1931
3992629	166614	1073.54993663531	119.3367031827608	3	6	3	3	27	Worcester County	25027	N	250271932	42.2210547	-71.8315105	0	G5240	Auburn Precinct 4	Auburn Precinct 4	3251.0	598.0	299.0	13.0	1963.0	78.0	806.0	117.0	42263.0	38389.0	972.4372132	721.5728761	932.0	743.0	845.521941407257	878.731748	828.0288301704048	795.5061055	92	0	2	0	25	442.0	234.0	0.0	1157.0	65.0	442.0	78.0	2488.7603700197355	32448.0	30030.0	A	Auburn Precinct 4	1932
16361419	1430338	1051.0948779791422	116.8405802001623	3	6	3	3	27	Worcester County	25027	N	250271933	42.186339	-71.8657846	0	G5240	Auburn Precinct 5	Auburn Precinct 5	3183.0	1053.0	429.0	0.0	1014.0	0.0	455.0	13.0	41379.0	38415.0	947.3959116	742.9384256	908.0	765.0	823.748844257735	856.1034627	852.5465074790576	819.060795	92	0	2	0	25	767.0	364.0	0.0	598.0	0.0	169.0	0.0	2436.7038627415623	32604.0	30706.0	A	Auburn Precinct 5	1933
64807781	344681	888.9561456235787	98.81710395816428	1	6	3	1	27	Worcester County	25027	N	250271934	42.443394	-72.1417504	0	G5240	Barre Precinct 1	Barre Precinct 1	2692.0	117.0	481.0	0.0	650.0	78.0	364.0	65.0	34996.0	33241.0	726.7579844	606.9726141	774.0	623.0	710.9201380511398	738.8431512	688.2932100399572	661.2589212	66	0	4	0	25	78.0	169.0	0.0	234.0	65.0	221.0	52.0	2060.82525871828	26429.0	25610.0	A	Barre Precinct 1	1934
49999873	374740	893.5792459351426	99.3310116310522	1	6	3	1	27	Worcester County	25027	N	250271935	42.3985871	-72.0824122	0	G5240	Barre Precinct 2	Barre Precinct 2	2706.0	247.0	143.0	0.0	689.0	78.0	520.0	26.0	35178.0	33475.0	596.2420156	567.0273859	635.0	582.0	583.2484336217259	606.1568488	642.9962250327038	617.7410788	66	0	4	0	25	130.0	104.0	0.0	364.0	65.0	221.0	13.0	2071.54277492261	25779.0	24882.0	A	Barre Precinct 2	1935
33598202	523984	946.4146780673018	105.2042421783428	5	0	3	5	27	Worcester County	25027	N	250271936	42.384929	-71.6338895	0	G5240	Berlin Precinct 1	Berlin Precinct 1	2866.0	520.0	234.0	0.0	572.0	91.0	468.0	78.0	37258.0	35295.0	844.0	696.0	870.0	712.0	886.1927542830553	921.0	863.932940664823	830.0	148	0	26	0	25	403.0	195.0	0.0	312.0	78.0	286.0	65.0	2194.0286744006653	29341.0	28002.0	A	Berlin Precinct 1	1936
4998984	76503	935.517370190044	103.99288837796412	2	8	3	2	27	Worcester County	25027	N	250271937	42.0279762	-71.5294418	0	G5240	Blackstone Precinct 1	Blackstone Precinct 1	2833.0	299.0	429.0	0.0	1001.0	117.0	520.0	13.0	36829.0	34450.0	706.6025123	470.13687	713.0	488.0	683.8991761818819	710.7608793	546.4851426052948	525.0206897	83	0	18	0	25	234.0	273.0	0.0	559.0	91.0	273.0	0.0	2168.7659576333162	27859.0	26429.0	A	Blackstone Precinct 1	1937
5651611	469475	982.7390376581612	109.24208817960509	2	8	3	2	27	Worcester County	25027	N	250271938	42.0335072	-71.511925	0	G5240	Blackstone Precinct 2	Blackstone Precinct 2	2976.0	338.0	390.0	13.0	715.0	104.0	494.0	13.0	38688.0	36621.0	752.1897712	593.4514589	759.0	616.0	728.0217036774872	756.6164199	689.8255078378618	662.7310345	83	0	18	0	25	286.0	260.0	0.0	481.0	104.0	325.0	13.0	2278.237730291828	30550.0	29081.0	A	Blackstone Precinct 2	1938
18034524	273209	1062.322407307226	118.08864169146155	2	0	3	2	27	Worcester County	25027	N	250271939	42.0457646	-71.5395126	0	G5240	Blackstone Precinct 3	Blackstone Precinct 3	3217.0	286.0	182.0	26.0	689.0	52.0	403.0	39.0	41821.0	40144.0	750.2077165	752.4116711	757.0	781.0	726.1033329711943	754.6227008	874.6001974540175	840.2482759	83	0	18	0	25	221.0	117.0	26.0	455.0	39.0	273.0	39.0	2462.732116380649	31070.0	29900.0	A	Blackstone Precinct 3	1939
51675212	348776	1617.0944446948977	179.7575624380128	5	0	3	5	27	Worcester County	25027	N	250271940	42.4399412	-71.6018795	0	G5240	Bolton Precinct 1	Bolton Precinct 1	4897.0	1690.0	286.0	13.0	1131.0	91.0	910.0	39.0	63661.0	59501.0	1427.0	1180.0	1598.0	1214.0	1495.2698590183147	1554.0	1522.811918304381	1463.0	148	0	23	0	25	1222.0	195.0	13.0	715.0	52.0	273.0	13.0	3748.8340609002294	44824.0	42341.0	A	Bolton Precinct 1	1940
41598710	9562391	1438.1144183472084	159.8619939590659	3	6	3	3	27	Worcester County	25027	N	250271941	42.3550489	-71.716157	0	G5240	Boylston Precinct 1	Boylston Precinct 1	4355.0	2067.0	377.0	0.0	832.0	117.0	819.0	130.0	56615.0	52273.0	1302.0	1113.0	1352.0	1215.0	1234.5117304507708	1283.0	1397.9059509793462	1343.0	102	0	26	0	25	1521.0	247.0	0.0	585.0	117.0	325.0	91.0	3333.9130764183174	43485.0	40599.0	A	Boylston Precinct 1	1941
40262976	2733266	1119.4507183001233	124.4390722207195	2	6	3	2	27	Worcester County	25027	N	250271942	42.1807876	-72.1078905	0	G5240	Brookfield Precinct 1	Brookfield Precinct 1	3390.0	91.0	130.0	0.0	572.0	39.0	793.0	0.0	44070.0	42445.0	817.0	782.0	875.0	829.0	798.6319066828837	830.0	893.0776663739978	858.0	66	0	2	0	25	91.0	104.0	0.0	351.0	39.0	481.0	0.0	2595.169995191296	34502.0	33436.0	A	Brookfield Precinct 1	1942
43965290	999849	1492.6009577334976	165.91876296095933	2	6	3	2	27	Worcester County	25027	N	250271943	42.1168247	-71.9916503	0	G5240	Charlton Precinct 1	Charlton Precinct 1	4520.0	468.0	338.0	13.0	2288.0	130.0	572.0	65.0	58760.0	54886.0	864.1054457	955.8542949	944.0	1093.0	918.0904374770922	954.1505376	1221.4022715923932	1173.428906	59	0	2	0	25	403.0	286.0	13.0	1170.0	117.0	390.0	26.0	3460.2266602550617	45617.0	43212.0	A	Charlton Precinct 1	1943
33717296	2126567	1383.6278789609194	153.80522495717247	2	6	3	2	27	Worcester County	25027	N	250271944	42.1210859	-71.9353404	0	G5240	Charlton Precinct 2	Charlton Precinct 2	4190.0	455.0	325.0	39.0	1391.0	78.0	533.0	26.0	54470.0	51623.0	825.6600763	1049.42832	902.0	1200.0	877.2431934384286	911.6989247	1340.97230283304	1288.302551	60	0	2	0	25	273.0	234.0	39.0	767.0	52.0	312.0	26.0	3207.5994925815726	39780.0	38077.0	A	Charlton Precinct 2	1944
31571761	1052716	1410.3758164778249	156.77854792173835	2	6	3	2	27	Worcester County	25027	N	250271945	42.1688874	-71.9710028	0	G5240	Charlton Precinct 3	Charlton Precinct 3	4271.0	559.0	312.0	52.0	1183.0	52.0	793.0	52.0	55523.0	52520.0	949.234478	977.7173849	1037.0	1118.0	1008.5379068116029	1048.150538	1249.3391951102078	1200.268543	59	0	2	0	25	338.0	208.0	26.0	494.0	52.0	351.0	26.0	3269.607979192338	40950.0	39455.0	A	Charlton Precinct 3	1945
3228467	27614	1228.7540185235275	136.58931791542693	3	0	3	3	27	Worcester County	25027	N	250271946	42.429175	-71.6727075	0	G5240	Clinton Precinct 1	Clinton Precinct 1	3721.0	936.0	1430.0	0.0	5304.0	78.0	949.0	364.0	48373.0	39312.0	1062.60335	691.8337885	1105.0	730.0	1082.4869058715205	1125.004053	777.0397141072131	746.5197035	148	0	23	0	25	676.0	1040.0	0.0	3536.0	78.0	468.0	286.0	2848.562699736523	37661.0	31577.0	A	Clinton Precinct 1	1946
1614091	0	1015.4309612899348	112.87614958074114	3	0	3	3	27	Worcester County	25027	N	250271947	42.4180336	-71.6772731	0	G5240	Clinton Precinct 2	Clinton Precinct 2	3075.0	182.0	741.0	0.0	6825.0	39.0	494.0	676.0	39975.0	31018.0	736.6101054	489.9699571	766.0	517.0	750.3936379311693	779.867063	550.314427625872	528.6995708	148	0	26	0	25	169.0	559.0	0.0	4784.0	26.0	325.0	520.0	2354.0258805938747	31655.0	25272.0	A	Clinton Precinct 2	1947
5493994	3703104	1147.8497630711588	127.5959336398882	3	0	3	3	27	Worcester County	25027	N	250271948	42.4000111	-71.7127479	0	G5240	Clinton Precinct 3	Clinton Precinct 3	3476.0	793.0	650.0	26.0	4823.0	78.0	728.0	377.0	45188.0	37713.0	864.5071602	722.1607491	899.0	762.0	880.6839170550061	915.2747906	811.1017289864454	779.2438549	148	0	26	0	25	611.0	533.0	26.0	3458.0	52.0	312.0	312.0	2661.006166160751	36543.0	31239.0	A	Clinton Precinct 3	1948
4309375	447782	1100.9583170538674	122.3834415291678	3	0	3	3	27	Worcester County	25027	N	250271949	42.4187918	-71.698275	0	G5240	Clinton Precinct 4	Clinton Precinct 4	3334.0	429.0	1612.0	0.0	7020.0	130.0	442.0	260.0	43342.0	33449.0	895.279384	525.0355053	931.0	554.0	912.0319541555197	947.8540935	589.6986323755232	566.5368709	79	0	26	0	25	312.0	923.0	0.0	4420.0	78.0	325.0	208.0	2552.299930373977	32513.0	26247.0	A	Clinton Precinct 4	1949
54607291	1297419	1457.9277053967683	162.06445541429989	2	6	3	2	27	Worcester County	25027	N	250271950	42.0345669	-71.7394045	0	G5240	Douglas Precinct 1	Douglas Precinct 1	4415.0	520.0	130.0	13.0	975.0	156.0	663.0	0.0	57395.0	54938.0	880.6911315	994.2192394	926.0	1085.0	861.4853156994593	895.3221203	1284.48695469406	1234.035794	131	0	33	0	25	338.0	117.0	13.0	650.0	117.0	273.0	0.0	3379.845288722588	41041.0	39533.0	A	Douglas Precinct 1	1950
39664784	2546585	1339.378204550236	148.88639437381661	2	6	3	2	27	Worcester County	25027	N	250271951	42.0798802	-71.7668136	0	G5240	Douglas Precinct 2	Douglas Precinct 2	4056.0	455.0	325.0	26.0	832.0	26.0	923.0	117.0	52728.0	50024.0	985.3088685	1053.780761	1036.0	1150.0	963.8215845620105	1001.67788	1361.437786474591	1307.964206	131	0	33	0	25	312.0	273.0	13.0	494.0	13.0	442.0	65.0	3105.017551768701	39156.0	37544.0	A	Douglas Precinct 2	1951
9162425	804671	851.9713431310672	94.70584257506086	2	6	3	2	27	Worcester County	25027	N	250271952	42.0704281	-71.8968918	0	G5240	Dudley Precinct 1	Dudley Precinct 1	2580.0	221.0	299.0	13.0	1183.0	13.0	481.0	26.0	33540.0	31304.0	648.019802	512.5059172	625.0	557.0	588.5182636055171	611.6336634	624.6147438504935	600.0815723	60	0	2	0	25	156.0	195.0	13.0	780.0	13.0	182.0	0.0	1975.0851290836413	26013.0	24674.0	A	Dudley Precinct 1	1952
5588656	177576	923.6293979603082	102.67141150482374	2	6	3	2	27	Worcester County	25027	N	250271953	42.030661	-71.9125281	0	G5240	Dudley Precinct 2	Dudley Precinct 2	2797.0	221.0	494.0	0.0	1183.0	65.0	390.0	65.0	36361.0	33943.0	576.4784158	461.8994083	556.0	502.0	523.5458472451196	544.1093069	562.938243130091	540.8275571	60	0	2	0	25	182.0	299.0	0.0	715.0	65.0	130.0	65.0	2141.2066302507537	27001.0	25545.0	A	Dudley Precinct 2	1953
19922500	1397768	926.9316124685681	103.03848841402939	2	6	3	2	27	Worcester County	25027	N	250271954	42.064356	-71.9349835	0	G5240	Dudley Precinct 3	Dudley Precinct 3	2807.0	351.0	156.0	0.0	754.0	26.0	286.0	104.0	36491.0	34814.0	805.6182178	726.8934911	777.0	790.0	731.645905276968	760.3829703	885.8988287186701	851.1031276	60	0	2	0	25	208.0	130.0	0.0	416.0	26.0	143.0	78.0	2148.8619989681324	27508.0	26507.0	A	Dudley Precinct 3	1954
3391594	10905	1164.3608356124585	129.4313181859165	3	6	3	3	27	Worcester County	25027	N	250272113	42.3227378	-71.7849321	0	G5240	Worcester Ward 2 Precinct 1	Worcester Ward 2 Precinct 1	3526.0	1833.0	4888.0	13.0	4589.0	104.0	819.0	247.0	45838.0	33345.0	976.2168698	517.7663744	1055.0	542.0	1036.1910985094537	1076.889872	548.1261802075267	526.5972718	54	0	26	0	25	1157.0	3341.0	13.0	2587.0	39.0	351.0	208.0	2699.283009747643	35789.0	28093.0	A	Worcester Ward 2 Precinct 1	2113
1411194	0	1049.4437707250122	116.65704174555947	3	6	3	3	27	Worcester County	25027	N	250272114	42.3107891	-71.7914658	0	G5240	Worcester Ward 2 Precinct 2	Worcester Ward 2 Precinct 2	3178.0	845.0	1898.0	0.0	2249.0	13.0	897.0	91.0	41314.0	35321.0	951.2331205	538.7827217	1028.0	564.0	1009.6724644667931	1049.329658	570.3748444421253	547.9720689	54	0	26	0	25	624.0	1313.0	0.0	1469.0	13.0	546.0	65.0	2432.876178382873	33228.0	29198.0	A	Worcester Ward 2 Precinct 2	2114
1038155	0	1031.2815909295825	114.63811874492832	3	6	3	3	27	Worcester County	25027	N	250272115	42.3045467	-71.7888451	0	G5240	Worcester Ward 2 Precinct 3	Worcester Ward 2 Precinct 3	3123.0	1040.0	2340.0	13.0	3432.0	65.0	962.0	78.0	40599.0	32669.0	897.5643258	542.6038757	970.0	568.0	952.7065079001454	990.1262333	574.4200560738304	551.8583956	54	0	26	0	25	767.0	1664.0	13.0	2262.0	39.0	533.0	78.0	2390.7716504372916	32370.0	27014.0	A	Worcester Ward 2 Precinct 3	2115
4344454	125800	894.9001317384466	99.47784239473447	1	6	3	1	27	Worcester County	25027	N	250272007	42.4944911	-71.7626715	0	G5240	Leominster Ward 3 Precinct C	Leominster Ward 3 Precinct C	2710.0	637.0	1001.0	52.0	5759.0	52.0	637.0	91.0	35230.0	27001.0	772.4444003	578.657154	777.0	612.0	727.500867508342	756.0751267	706.6803406149814	678.9238552	79	0	23	0	25	468.0	650.0	26.0	3224.0	39.0	273.0	65.0	2074.6049224095614	25922.0	21177.0	A	Leominster Ward 3 Precinct C	2007
12466159	766317	944.7635708131719	105.02070372373997	1	6	3	1	27	Worcester County	25027	N	250272008	42.5080145	-71.7960198	0	G5240	Leominster Ward 4 Precinct A	Leominster Ward 4 Precinct A	2861.0	351.0	598.0	0.0	1937.0	26.0	351.0	104.0	37193.0	33826.0	876.8287787	695.9014139	882.0	736.0	825.8117955318058	858.2474411	849.8639390742547	816.4835906	79	0	23	0	25	273.0	455.0	0.0	1235.0	13.0	169.0	52.0	2190.200990041976	29042.0	26845.0	A	Leominster Ward 4 Precinct A	2008
20069897	1165599	884.3330453120147	98.30319628527636	1	6	3	1	27	Worcester County	25027	N	250272009	42.5249593	-71.8045051	0	G5240	Leominster Ward 4 Precinct B	Leominster Ward 4 Precinct B	2678.0	208.0	572.0	13.0	2106.0	13.0	819.0	0.0	34814.0	31083.0	730.6906489	672.2634583	735.0	711.0	688.1764962604682	715.2062009	820.9962781163875	788.749773	79	0	23	0	25	169.0	455.0	13.0	1560.0	13.0	455.0	0.0	2050.10774251395	27573.0	24908.0	A	Leominster Ward 4 Precinct B	2009
55084070	1759511	1545.4363898656568	171.79199350824993	2	6	3	2	27	Worcester County	25027	N	250272032	42.2675643	-72.0668759	0	G5240	North Brookfield Precinct 1	North Brookfield Precinct 1	4680.0	169.0	208.0	39.0	1157.0	182.0	806.0	13.0	60840.0	58266.0	1011.0	1187.0	1091.0	1224.0	1011.2796794261575	1051.0	1325.0441367064093	1273.0	66	0	2	0	25	156.0	182.0	26.0	650.0	104.0	455.0	0.0	3582.712559733117	47138.0	45565.0	A	North Brookfield Precinct 1	2032
8678462	118508	1122.752932808383	124.80614912992516	3	0	3	3	27	Worcester County	25027	N	250272033	42.2961211	-71.6581636	0	G5240	Northborough Precinct 1	Northborough Precinct 1	3400.0	4186.0	221.0	0.0	1235.0	13.0	689.0	156.0	44200.0	37700.0	1059.437555	803.2578653	1130.0	815.0	1058.8837901824381	1100.473871	967.548396285638	929.5457218	102	0	26	0	25	3016.0	169.0	0.0	793.0	13.0	247.0	104.0	2602.8253639086747	31798.0	27456.0	A	Northborough Precinct 1	2033
10089324	26105	1162.7097283583287	129.24777973131367	3	0	3	3	27	Worcester County	25027	N	250272034	42.3200355	-71.6654857	0	G5240	Northborough Precinct 2	Northborough Precinct 2	3521.0	3081.0	403.0	0.0	1144.0	78.0	1209.0	156.0	45773.0	39702.0	1007.872011	816.0705675	1075.0	828.0	1007.3451981693278	1046.910983	982.9816836165788	944.3728315	102	0	26	0	25	2236.0	338.0	0.0	663.0	13.0	598.0	130.0	2695.455325388954	35074.0	31096.0	A	Northborough Precinct 2	2034
13214407	439213	1220.1682608020517	135.6349179514922	3	0	3	3	27	Worcester County	25027	N	250272035	42.3158504	-71.6153655	0	G5240	Northborough Precinct 3	Northborough Precinct 3	3695.0	4901.0	546.0	26.0	1274.0	26.0	910.0	221.0	48035.0	40131.0	1086.626661	842.6815642	1159.0	855.0	1086.058683155791	1128.71612	1015.0354342269944	975.1675978	102	0	26	0	25	3341.0	390.0	13.0	715.0	13.0	403.0	117.0	2828.658741071339	35061.0	30069.0	A	Northborough Precinct 3	2035
